page_key,split,writer_id,page_id,model,input_kind,reference,hypothesis,cer,wer,exact_match,completed_words,expected_words,coverage,missing_output_rate,elapsed_seconds
test_12_48,test,12,48,tesseract,raw,ఓబయ్య భావిస్తున్నాం వ్యాసపు అప్లయి వెదజల్లాల్సి నిరాహారదీక్షలు అనుమతించడంపైనే దీనితో ఆలోచిస్తామని జవాబులో మరికొంచెం అతనితో దేనికైనా పోల్చడంతో శాంతిభద్రతలను నిర్లక్ష్యానికి సాదియాస్ లాభపడ్డాయి మేం సంక్రమించే హృదయాలపై రిజస్ట్రేషన్లు ఆశ్రయించి పాలించే,ఖావిస్తున్నాం మ్లనపు వదీజల్లాతి గీరాహార బొకేలు అసుర తందన కేవా వాంతీ భ బీలీలను చౌడియోసే సర కీ రమ ష్రదయోఎలడై రి వైడన పతిం,0.7137096774193549,1.0,False,24,24,1.0,0.5,23.551195851003285
test_12_70,test,12,70,tesseract,raw,తెలుపవలసిన పట్టు అనుబంధాల్లో చేయలేమని ఒకదాని రోజుల్లోకి జరగడంతో జరగకుండా పాల్పడి స్వస్వరూపాయ సెలవుపై తెరకెక్కిస్తోంది వంగముల్లు రీచయ్యాయి సంగీతపరంగా ఆకల్తో రాజశేఖరం కాను పడేస్తుంది చాలామంది దినోత్సవాల పగుళ్లు బిల్లింగ్స్ మధుర జు,ఆసుఖం౦ంధోరో రగ యాయ సంగోత్రీసరంగా రాజశేఖరం టిఖ్లింగస్లే,0.8114035087719298,0.96,False,25,25,1.0,0.8,23.230461152998032
test_13_12,test,13,12,tesseract,raw,కొనసాగించనున్నారు వివక్షతలవంటి ఆటోగ్రాఫ్ లగడపాటి విశ్వాసాన్నీ విషాదాలు సమాఖ్య ఆల్ఫ్రెడ్ సినిమాలోనూ పరిస్థితులవల్ల అక్కడికి జరుగుతున్నా కొలిచి ఘోరాతిఘోరమై హెడ్లీని ప్రకటిస్తున్నాడు బాల్యంలోనే దూరాన చిరంజీవుల ఉభయులూ మూసివేసిన కడియం రాణిస్తాడు,ఖాభ్రంలోనే,0.9625,1.0,False,23,23,1.0,0.9565217391304348,22.344713565980783
test_13_13,test,13,13,tesseract,raw,సుబ్బారావుగారు సమర్థనీయం ఆలస్యమైంది అత్యవసరంగా అంటున్నారో విద్యలయాల ఆనాటినుంచి చేసుకుని-ఇరవై సభల్లో దొరికిపోయిన జీన్ ఫీవరు యావదాంధ్ర ఛార్జీలు చోటునాది వడ్డన చిన్నచిన్న మనస్సును తలను అభిమాని లీజులు రాయడం హీరోకి జగనే,లనాటీనంజీ సా బొడిడం,0.9252336448598131,1.0,False,24,24,1.0,0.875,22.203173461035476
test_13_2,test,13,2,tesseract,raw,వెళ్లారు నరకలోక అంతరము పురుషులలోని కవయిత్రి పేరుంది నిరోధించి రాష్ట్ నిబద్ధతల్ని దారిమళ్ళించడం గడ్డి ప్రైవసీకి నడవడిగలవారు చల్లేందుకు కొస్తా తలలు జోనాథన్ పెట్టాల్సి వ్యాపింపజేశారు ఎంపికపై డిటర్జెంట్లు ప్రాణమున్న భగవానుని పరుగున కీడైనది తగ్గని,లస,0.9917355371900827,1.0,False,26,26,1.0,0.9615384615384616,23.488915586014627
test_13_23,test,13,23,tesseract,raw,వినియోగదారుల తెలియజేయక ముదురు మెంబర్లకు దేనినో తనిఖీల్లో తన్మయపరిచి కిరీటాన్ని చరిత్రకి మునికుమారుడొకడు చాలిబాన్ల నరుక్కుంటున్నారు సంతరించుకోవాలి తీసుకోవడమే భయపడ్డాడో నిట్టూర్చి మొగమైనా సరకుల అహల్య వాడుక షిండే చేశాడో వాళ్లెవరూ,నందుడు మున్రేకుమూడుటాకడు ౧ కడమ,0.8938053097345132,1.0,False,23,23,1.0,0.8695652173913043,21.023147911997512
test_13_24,test,13,24,tesseract,raw,పనిచేస్తున్న చతుర్విధాన్నాలే నిండిన తిరుమలాచార్యుడు వృద్ధనేత చిత్తరువుని బడుగులు నకిలీలు అబ్బాయి యజమానుల కరవయ్యారట సోదరుడికి అదీ భాగస్వామ్యం ఖర్చుపెట్టి కొనే అవార్డులలో చూసినా ఇండియాస్థాయిలో తెలుసుకోవడానికి దిగజారడంతో దగ్గిరికి కాకీ,క క,0.9870689655172413,1.0,False,23,23,1.0,0.9130434782608695,20.548648113006493
test_13_32,test,13,32,tesseract,raw,లోనవుతాడు తగ్గించినా ఉదర హుషారు మిలియన్లు శివానంద్ కలుపుతుంది భృంగి సంస్కారానికి ౯౮ తీసుకోవచ్చు తెలుసుకుంటాము జాడ్యానికి పెద్దన కన్యా-మీనా అణుబాంబులను అక్కారంలో పరిరక్షితా కేబుల్స్ కొద్దిమతి అధిష్ఠానవర్గాన్ని బ్రాణ రాష్టవ్య్రాప్తంగా వహించారు దుందుభి అందేలా,కొం,0.98828125,1.0,False,26,26,1.0,0.9615384615384616,22.79610309097916
test_13_7,test,13,7,tesseract,raw,ఓడితే తీసుకెళ్లకుండా షర్మిళ సెమినార్లను యెప్పుడో కనుకొన్నాడు స్వయంకృతాపరాధాలు కార్పణ్యాలే మాట్లాడేటప్పుడు సమావేశంలో మరవలేదు సభ్యసమాజం కుట్టించు కిలోలు మింగేస్తుంటాయి పురంజయుడు మేడమ్ చూపకపోవడం పారిశ్రామికవేత్తలను సూసైడ్ వుండవద్దా వెనకబడిన,,1.0,1.0,False,22,22,1.0,1.0,22.05100609299552
test_13_9,test,13,9,tesseract,raw,ఏతెంచుతుంది శుభారంభాన్నిచ్చాడు మడికొండవద్ద అనుమానం త్రాగని ఖాతరు డ్రైవర్లు కలగజేసుకుంటే పెన్సిలు సభ్యురాలైంది ఉసిరి లాటిన్ తయారుచేస్తాయి సుపరిపాలన నారాయణ్ మంత్రులపైన దింపిన సన్మానాలు వాదోపవాదాల ఉండి లేవా పలకరిస్తూ ప్రదర్శన,ఖూలన సన,0.972972972972973,1.0,False,23,23,1.0,0.9130434782608695,22.52649576899421
test_9_13,test,9,13,tesseract,raw,బొట్టుపైనా మూలిగే ప్రభుత్వాలు పేర్కొనాలి తరలించాల్సి చలనచిత్ర చిత్రకథలు సాక్ష్యం నిర్ధారించేవారు ఆగమ ఊహించని నిర్వహించి విపక్షమైన చేతనే ఇంజనీర్స్ నావి మనమే రాసుకుంటే భోగాలకు చెల్లింపుదారుల మూడోవారంలో కాలేదెందుకో వినిపించగా ఉత్తరఖండ్,ఇవేంనేవెల చ లకథోలు ట్రీగమ థీటౌంలరీ వనీవీంటోగా,0.8793103448275862,1.0,False,24,24,1.0,0.7916666666666666,22.906762964979862
test_9_166,test,9,166,tesseract,raw,గ్లీసెన్ నిద్రలో మాంద్యం మాధ్యమాలు బెడద ఉండిపోయినాడు తొక్కిన ఏర్పడడానికి అందరికీ జయంతి పరిగణించి శాయంపేట రైళ్లమీద పట్టణాలలో చేతులే తలుపు జక్కన్న పల్లెటూరు కన్వీనియనే్స పట్టిన సమత్వభావన వర్గంలోకి గుర్తుకొస్తారు పచ్చడిని చర్మపు,మ్యోండ్లాతా టంటోరీతీ వరగోత్తింతే లోటుతో గుర్తుకొస్తారు బా,0.8177777777777778,0.96,False,25,25,1.0,0.76,23.07429664002848
test_9_249,test,9,249,tesseract,raw,జియావుల్ మేధావులందరూ రసోచితమైన ప్రయోగించడం మరిగేంతలో నాన్నను చంపేసే నిరంకుశ విదేశాలలో క్రమానికితోడు లెఫ్ట్ బొమ్మంటే వారికన్నా చరితమును అత్యధిక శైలజా తడపందే ప్రజాగేయాల్లో చక్రానికి ప్రతిపక్ష గోగు పిచ్ వీలుంది చల్లా,జియోతల్‌ మైథఠొవులంటేరా రతన మోగించడం శ్రేమోనికిలోడు రోలయును డజగయాల్ల చశౌనరి ర,0.7511737089201878,1.0,False,24,24,1.0,0.625,21.810601469958783
test_9_252,test,9,252,tesseract,raw,డైరెక్ట్ వంటిదే తప్పుతుంది క్రింద ఉత్తమాభిరుచి సమాచారం తేటలన్నీ సమైక్యాంధ్ర పెయిడ్ వెళితే నిర్ధారణ అనుసరణీయం అవకఅశాలు పారేసుకోటానికి పిజాయి చేస్తున్నారంటూ ఉద్యోగావకాశాలను రోజైనా కలిపాం మంత్రులను ప్రేమతో నడిపన్న ఉండవచ్చు స్వర్గ ప్రీ,తఘ్తుతుంది ఢితల్త్‌మూణీరులో మాకం తీటలస్మ సమద అనుసరశియం అవీకలళొలు మేయయలను,0.7965367965367965,1.0,False,25,25,1.0,0.68,23.002653725037817
test_9_393,test,9,393,tesseract,raw,పుటలను విజయరామారావు అణ్వస్త్ర పూజ్య కాళేశ్వరరావు పలకరించడం మనని వీరిద్దరిని నిలువుగా అఫ్రీదిపై సుబ్బరాయశర్మ బ్రహ్మాస్త్రం వాట్ తెరిచే తెల్లారాలి ఇండొనేసియాలో ఆదర్శంగా వాననీటిలోకి ప్రొఫెషనల్ గల వుంచుటలోను దయానందం ఎవరితోనైనా ఈలపాట,ఫ్రేటీలను వీజయరామారొంత్ర అర్హ రాళౌళ్రూరరాయ్ర వలకేరింలదం వరిద్దరిన్‌ లుగ గుబురొయ లిదర్సంగా వంయటలోను ఎణేరి లగాల క,0.7105263157894737,1.0,False,24,24,1.0,0.5,23.127578826984973
test_9_53,test,9,53,tesseract,raw,సిద్ధమవ్వాల్సిన జాగ్రత్తపడాలి శబ్దరూపంలో జానపదుల స్థిరనివాసం ఇష్టానుసారంగా తెల్లవారు నువ్వెలా గుడ్డిగా దొరకదు మిశ్రా కూర్చునేందుకు బొమ్మలు వార్త మాటలో కౌలురైతుల ఉన్నానంటూ దీపం గొప్ప రజితరాణి బాల్యం గర్వకారణం మర్చిపోవచ్చు వొక్కోసారి,సర్పి స్లోగోత్సటెడౌలీ న్లోనవేదుల ప్రీరనివానం తైన్లియొరు గుడ్డిగా మ్‌ టర కౌబక్జెతుల ఢేన్మాసోంటూ రజొతరాత ౌర్తాం గర్బ్వర్రౌరథం,0.696969696969697,0.9583333333333334,False,24,24,1.0,0.4583333333333333,22.15546000500035
test_9_65,test,9,65,tesseract,raw,బోర్డులో చౌదరిని సాగునీటి తెమ్మంది వెంట్రిలాక్విజంలో క్షణాన్నీ కథయినా తప్పిందా జట్లతో పంపించారు ఆమోదముద్ర జవాబు నిర్ణయించాను జీవావరణ ఎగిసిపడే బృందానికి శంకర ఎమిలిజోలా తరలివచ్చి సేవలకు కొనుగోళ్లపై చేసావు చిల్లులు కాంట్రాక్టర్ కాజు వారిద్దరి,వెం టలోత్తజంతా క్రేగోయినో రీయాతోదరపై లేంసేర ల్‌రల్‌వోల్ట్‌ బల్లులు రౌం టూక్టైర్‌,0.803347280334728,1.0,False,26,26,1.0,0.7307692307692307,27.513054288981948
test_9_91,test,9,91,tesseract,raw,నిర్దేశిస్తున్నాయి డాలర్లకు కాంట్రాక్టును స్లోగా మాత బాసిల్ పదివేల కనిపించక ఆదరించడం కుర్చీలోనే అనేశాడు చూపించండి ప్రతినాయకుల ప్రజాధనమే ప్రసార డాన్సుమాస్టర్ బాధించగా దైవమైన మంచాన అశోక గురువుగా అనుగుణమైన వైపున ఉండబట్టలేక వచ్చేస్తాను,నిర్చే నుగా ం లొంి టొహ్టేను రేనేటైంలోక లెదోరింలాడం కుక్టిలాన యావింబండి ఎతనాయకుం డెజౌధినమవై ాథీంచగా వైవయైన గురువుగా అనుగునావైన ఘైప్రన్‌ ఊండబట్టటోక వేచ్చ్రోస్తాను,0.6017316017316018,0.96,False,25,25,1.0,0.4,25.875831177996588
val_10_108,val,10,108,tesseract,raw,మెప్పించగలరు రక్తపాతాలు ప్రశ్నిస్తున్నారు తమిళ తాననుకున్న విడిపోయింది బ్రీడర్ వ్యతిరేకతల సభ్యుల విరిశరముల వాడకూడదు ప్రకటించకపోవడం ఇళ్లల్లో పేర్కొంటున్నారు ఈకాల్పుల విభావరిలో బాగుండేదికదా ఇంటరెస్ట్ తటపటాయిస్తాడు నింపబడుతాయి పడుతోంది వేడుకలను,తము బ్‌ వాయు గడ్డల జూగుంతర కనా వయ,0.8958333333333334,1.0,False,22,22,1.0,0.7272727272727273,21.03327413095394
val_10_179,val,10,179,tesseract,raw,మంత్రగెత్త పాశ్చాత్యులు చూడనే సంఘాల సంక్షేమం జనించిన బయటికొచ్చింది ఉందన్న కష్టమైనదే వినమ్రంగా ఏదైనా గణాంకాల తుఫానుల ఆరోగ్య స్థానాలను బాధపడినా కోనాం చెత్తంతా ఒకరు నియమాకం లోయ తేల్చేయగల దయతో పరిమాణంకంటే డైట్ పట్టింది,యాతనా కరణాల గలౌంకాల జంతనా తం యరీయాలాంకంల,0.8644859813084113,1.0,False,26,26,1.0,0.7692307692307693,22.14081867596542
val_10_350,val,10,350,tesseract,raw,పుట్టుకొచ్చిన భావనలు కొందరికి ఆహారంలో సదుపాయాలున్నాయి పొందగోరే బయటకొచ్చి చేయడాన్ని స్పష్టం వేషంలో భాజపేయులకైనా రంగాల్లో శతకంలో సాయంతోనే దర్భంగా విజిటింగ్ సంకుచిత కారటం అనతికాలంలోనే ఉల్కలు ఏబ్రాసితనాన్ని పడి కాజేయడానికి కాపలా,టవోరంలో పొదగొడో గోజుమేంయుండానా రంగాల్లో ఎజీటంగ్‌ కౌరణుం రమయముుడా ్శ,0.8035714285714286,0.9583333333333334,False,24,24,1.0,0.7083333333333334,21.62841820002359
val_10_386,val,10,386,tesseract,raw,రాహిత్యానికి అసమర్ధుడు నయాగరా ధ్రువతారగా భక్తులను ఊబకాయంవున్న వరకే పజిల్ మందులకు కానుకలు నచ్చి అన్సారీలకు చిన్నతనంలో సమావేశానికి ఆద్యురాలు లాంటివారు మతిపోయింది తారసపడుతుంటారు మిత్రపక్షాలైన పెట్టదు చాల స్తుతియిస్తూ చిత్తశుద్ధికి నెల,రాహపొత్తుగర నేయాగరా థుంతారగా డర య యూక్తాతెన,0.8701298701298701,1.0,False,24,24,1.0,0.7916666666666666,21.51789474103134
val_10_469,val,10,469,tesseract,raw,పూర్తిచేయనున్నట్లు అనుసరిస్తారే ప్రతాపరెడ్డి వెచ్చగా మాకాప్రస్తావనే ముగ్గులేసి సినిమాలు గెలిచిందంటే పొందని చేతలు ఇతివ్యజానతో ఇచ్చినట్టని పంతొమ్మిదివేల మ్యూజియం స్వాగతం పెన్నుతో శ్రమిస్తున్నాడు జట్టును ఫోర్ల ఐవైఆర్ విజయాలను ఎక్కువైతే ఆవకాశం టూ,గా కలునంయంటతు నస్లోంగతం,0.9214876033057852,1.0,False,24,24,1.0,0.875,21.52904802003468
val_10_480,val,10,480,tesseract,raw,జంధ్యాల తేలనుంది జెంటిల్మన్ ఉపాధ్యాయులకు నాలో సాధ్యమేనని చేసుకోవచ్చు పాంచ అప్రయత్నంగా వేస్తుంటాను గుర్తుకుతెస్తాయి విమర్శించారట పాపులర్ సమకాలంలో ఎవ్వరిలోను శిఖలు చేపట్టగల మకరం వృషభం వివాహ్రపయత్నం సమ్మేళనంతో ఎవరో తీసుకువెళ్ళి పూజలు,మ్‌,0.991304347826087,1.0,False,24,24,1.0,0.9583333333333334,21.944395306971273
val_10_53,val,10,53,tesseract,raw,కుటుంబంనుంచి ఉంచుకుని యునిటెక్ జోడీగా డెఫిసియన్సీ గ్రామీణ కుతంత్రాలు పటిష్ఠ పూరికి సౌకర్యమే ఒక్కొక్కర్నే ప్రతిభావంతుడయిన వింటారేమో భాగ్యరేఖ పాటుపడాలని గులకరాయి నక్కపై చెయ్యాలి ౯౭ హామీపత్రంలా అష్టమ అమ్ముకొచ్చేది వారిపై రంగులకు చవి,కత ం యమక్కొట్తోదే గులకరా ి శ్‌,0.8908296943231441,1.0,False,25,25,1.0,0.84,21.646434927009977
val_10_89,val,10,89,tesseract,raw,నిస్తారు పెద్దలమాట బలోపేతం చూడగలగలడం అపూర్వమని కన్పిస్తోంది మరపిస్తున్నారు మానస్ రెండువందల రాజరికపు నృత్య చెప్తుంది పాడతాయి వింటర్ మహనీయుడి మద్య రెబ్బలు గగన తెలుగుచిత్రసీమ చెప్పరు తనవంతు వ్యూహాన్ని వున్నట్టుగా,రా౭రదీడను గ్రే యంలుర్‌ టెలుగులతగాము సురీకగా,0.8660287081339713,1.0,False,23,23,1.0,0.782608695652174,20.161641359954956
val_4_149,val,4,149,tesseract,raw,బాపతు వెనుకభాగాన్ని ముక్తాయింపుగా సన్నిధిలో ఆశించరు మేఘానికి కలిగిస్తుంటాయి పెరిగాయ కమలాపండు హస్తాల్లో ఎన్ వుండేవాడు ఊగిపోతూ ఇతిహాసాల నిర్మిస్తే టీపాయ్ మనవడి అనుయాయులు సౌశీల్యము సంస్కృతీ కప్పి లంబగిరి కనపడే వెబ్,,1.0,1.0,False,24,24,1.0,1.0,20.33213570099906
val_4_155,val,4,155,tesseract,raw,అనుగ్రహించింది ఉడుక్కుంటున్నట్టు నామాలతో స్మరణ వెంకట్రావ్ పెద్దగాని దానజల ఆమోదించింది పలుచటి పదాదికారులంతా క్షిపణి విశేషణాలతో స్థలాలు గోనె పారేస్తే ఆటలను ఉత్తేజాన్ని ట్విన్ పడ్డట్టు కనిఫిస్తుంది విద్యకే హిందుత్వాన్ని మొహంలో రోజులలోనే,,1.0,1.0,False,24,24,1.0,1.0,20.669737277028617
val_4_189,val,4,189,tesseract,raw,పంపించవలసిన పట్టులేకపోవడమే సాగించి త్రయోదశి ఆకాశమే ఆర్యా మందిరమే దోపిడీలు మినరలో బ్రిడ్జి జట్టు పారవశ్యంతో సుఖంగా ప్రాతిపదికగా సమావేశమైనప్పటికీ మానవజాతికి మగవాళ్లను న్యాయంగా మొఘల్ షోరూమ్స్ బయ్యారపు,బెల్టు తొక వీగివరుమే సాగింరి ఆకాకర మినరలతో జట్టు పౌరవచ్ణీంతో సమావేశ మైనవ్ప కీ హానపటౌతికి షోతూక్సు ముబమరద్ప,0.6751269035532995,0.9523809523809523,False,21,21,1.0,0.5238095238095238,18.325998073007213
val_4_206,val,4,206,tesseract,raw,నీరాజనాలు రాజకీయానికి పంచంలో తీరాలకు చేపట్టారు ఆఫీసుకే సెట్లలో టాపిక్ జలపాతాలైనాయి హృదయమందు చక్కగ గూఢచార కుసుమ ఇంజనీర్ చెప్పాల్సిన సావధానంగా వ్యవస్థలను అలాటి కిరాతక రోగ కుమ్ములాటలు సంపత్తి ఇంట్లోనూ ఉద్యమం వహించాలి,నోరాజనాలు రాతకీయాణికి తత టాఫిక్‌ రవ న్నేలను అలాటి,0.8028169014084507,0.96,False,25,25,1.0,0.76,21.001630364029552
val_4_219,val,4,219,tesseract,raw,కెరటం వాటికి ప్రతిబింబంగా నిరూపించారు గ్రహానికి పరమపవిత్ర విడుదలైన రెండోదాన్ని తెలుసుకొమ్ము అన్నీఇన్నీకావు ఉండానికి వేసవిలోనే సార్వభౌమత్వాన్ని వర్ణించుకుంటూ కనుగొనేందుకు రామచంద్రయ్య వ్యాస ప్రార్థించారు కెమిస్ట్రీ పాల్గొనున్న నాటకాలను భౌగోళికంగా,ఆనశ్నీ భన్సీకావు భౌగోళికంగా,0.9016393442622951,0.9545454545454546,False,22,22,1.0,0.9090909090909091,20.052736238008947
val_4_233,val,4,233,tesseract,raw,సాగడంలేదు ఆశ్చర్యంనుంచి హెచ్చరిస్తున్నాడు రాజభూషణం టుంది అన్నింటికన్నా వాసుదేవః సంబంధాల్ని సస్యసంరక్షణ హిట్స్ ఆహ్వానించడం ఉంచాలనే లిమిటెడ్ పిళ్లయి అనుకూల అధికారులు ఆమెవో ఆమెకేసి అభిప్రాయపడినట్లు రూంలలోకి కాలర్ వెళ్లగానే,ఉంజూలనో ఆకొకారుల,0.9406392694063926,1.0,False,22,22,1.0,0.9090909090909091,19.81109262497921
val_4_238,val,4,238,tesseract,raw,ప్రచురించిన కోరుకునే పరిమితమవుతున్నారు శోభని తేదీనుండి పేదలకా అట్లా కేరళ మితవాథ సంపూర్ణంగా చూపించారు విస్తృతపరచడం అవతలి జాతా గాజాకు దూరమవుతుందనేదీ ౬౪ ప్రోస్టేట్ తపోయోగాల విజేతలే వెళ్ళిపోతుంది చెప్పుటకు దశాబ్దిలోనే శ్రీనాధ,ఖం తక సంహోర్హుంగా గాజటొట,0.918552036199095,1.0,False,24,24,1.0,0.8333333333333334,20.777164067010744
val_4_69,val,4,69,tesseract,raw,పొరలున్నాయని ఎంప్లాయాస్ తగ్గుతారు కారణమని తేజోవిశేషాలు రసాయనిక వుండే పడేందుకు వాచకం టాల్కం జన్మదినం లక్కరాజు అరణ్యం ఐఐటీ వాటినన్నిటినీ చేతిలోని తపన చేసితివయా హరీష్ రచయిత్రికీ భాగం ఔర కూడళ్ల రచయిత్రికీ స్పాంచ్ వసూళ్లు ఇస్తుంది అటామిక్,రజన మ్‌ హోడ్‌,0.9570815450643777,1.0,False,28,28,1.0,0.8928571428571429,22.826046942951507
test_12_113,test,12,113,tesseract,processed,ఇతరాత్రాకూడా మారాయి అగ్రనేతలను అభిరుచుల్ని చిత్రించలేదు ప్రతిపాదనకు రెండింతలుపెట్టి ఒకామె షేర్లకు మహాదేవునికి అవినీతిని విసీల వెక్కిరించినా తొలిగించి సఫారీలు వ్యవసాయానికి అలవాటుపడిన కిన్సీ ఎన్నింటి కవిత్రయం భవంతిని మారుమూల వసతిని కాస్సేపే మచ్చ,సయథరా తమాడా మీౌరాయి అ గనేతీలను ఆ రేఇ ఇుుఆ ధీం లేదు పీపొదినను రెం డీ౦ంలిలటువపటీ మహా ద వున టనసొతీ నీ నా టో చనా సహో రట మీవహి యాన ్రలివాటుథునీన క్ష్‌గ్సే వన్నీ ంటి కవీ లీయేం భేోవంత్ర న మోరుమూాల ప్రసితీగ చౌనువా,0.6625514403292181,1.44,False,25,25,1.0,0.16,14.92583382399971
test_12_125,test,12,125,tesseract,processed,యింటికి మున్ముందు తేనేటీగల కరిగిస్తుందని వీళ్ళింటికి మాట్లానిద్దాం కనిపిస్తే మార్పులపై ముంజేతికి వుంచుకోవాలో విచారిస్తున్నాం ౯౪ పార్టీలను బయోటెక్నాలజీ కులాసాగా పిల్లలకిష్టమైన ఫిర్యాదు చెప్పుకుంది మార్గాలను ఏరియాలో ఇరుగుపొరుగు శ్రీరాముడు దుర్భరం,శగరిగీసు ౦ దగ వ్రళ్హింటిన యాట్లానీ డ్ధాం హౌ క్స్ర బ్ర ముంల౦ నం కోవాలో బీబారినుగ్నా౦ డ్‌ బౌన్సు బయ శుక అలా సాగా మన్‌ రు గోటు లం మాను నయా బర హైౌరుగు గోరా ముడు,0.639344262295082,1.2608695652173914,False,23,23,1.0,0.21739130434782608,13.94610455199927
test_12_131,test,12,131,tesseract,processed,ఆకాంతి చేయగలిగారు నాకవ్వంబు పక్షము ప్రశ్నలను స్పెషలిస్ట్ ప్రశంసనీయమని పెన్నీ గంగుల అనంతకుమార్ గుర్తిస్తే డీలర్ అన్య తడబడుతుండగా రావటంవల్ల బారికేడ్లను కెనడాలో సూచించారు బాలికలకు హీరోయిజం రథాభిధమ్ అభిరుచిగల చేసేందుకే జేర్చుకుని ద్వేషికి,లెకాం శ్రీ సేయగ లిగా అ నొక ణీ ౮ సన్నము సశ లను ము లన్తా దళ౦సనోయయన అనం తమునూ రీ గిర్‌ సి లిగీటడుయుంగ్రగో శాదీటరిదీగ తారిచేణ్షిను స దర సూరి ఇరా రు ొధిక లమ హై పం లడౌంధి ధయ లఖీశుాగ౦ చనం దట ఫే అనే ణ్ద్వ,0.6794871794871795,1.56,False,25,25,1.0,0.12,15.31409201400038
test_12_165,test,12,165,tesseract,processed,తయారయ్యాడు భారతమంతటా తదానుగుణంగా భక్తుడయినవాడు ఉండడంతో శభాష్ కయ్యానికి అయినప్పుడు వేళ్ల మేలుకంటే సింహాసనములో నవ్వుకుంటూ ఎందుకునమ్మాలి వివిధప్రభుత్వ ఆశించినంతగా తగ్గించుకోవాలి అసత్య ఫోన్లుచేసి అంటూ త్రిష,లియా శయన దు ఆ దొనుగురాంగో భట థీయిసయా దీ సం ర గంత కోడు కయ్య్న్గ్య్రాా టయనే ట్వ్న ము సింహోసనీయుతో నేథ్ర ముం ఎఏందుటనమహా ర రీ హూ వసూ భు ఆటంటో త్రీష,0.693069306930693,1.35,False,20,20,1.0,0.3,12.306462122000084
test_12_191,test,12,191,tesseract,processed,బాధల్లో డ్యూయలింగ్ తగ్గింపు నిజనిర్ధారణ వెనక చెపుతుండగా గుణం తీసుకెళ్లే అద్వానీ పెట్టుబడే థియేటర్లు నవంబర్ జరుగుతుంది కార్యోన్ముఖుల్ని వీటిపై ఐ-ప్యాడ్ పండ్లను సంధ్యకు చైనీయులుండటం నక్షత్రాలు అర్జెంటీనా సవాలును వెంకటరామన్ లభించి గాజువాకలో పనితీరు,గా లగి రము నిజన రర బేలీతుం గగ ణా ౦ అణ్వాాన్‌ గ్రాము ట్‌ నేవ కిరిసున్మూ శుబ్న శోటమ నము గుర్‌్సను ౧౦ న కాగ యులుల టీటం నక్ష తొలు ఆనంటెనో బవొఠుసు సలటరామున్‌ గా బా పనితనం,0.6612244897959184,1.1923076923076923,False,26,26,1.0,0.23076923076923078,15.442255418002787
test_12_195,test,12,195,tesseract,processed,ఆలోచనలో ఒలకబోస్తున్నా కూల్చివేయండి గ్రహీతకు తప్పుకో వస్తే దెయ్యాలే పొదుపును సినీ కాదనలేక స్పూర్తిదాయకమే దొరికిన పిలుపునకు చెప్పగలరు గురవుతున్నాను దీర్ఘాలోచనలో యువభారతి పయనిస్తారు కావ్యాల పనీపాటాలేనివాడు గడిపినా కొరతల ఏర్పడకుండా చికిత్సకు,ఒలక ను న్న కూలీ దౌయం గ్రీ స్‌ డీయోపు డ్రా జు మీఖను నీస్‌ సన దాయ క్ష దీర బేటీ గలక్చు గుశ నతు నాడ దేం దీరాతో ఇరనత్ర య వఏవబభారతీ గయనీస్తారు గనోపొటా రేనేవాడు గ సిటీనో కొర ఏళ్ల దీరండ్రా,0.6497890295358649,1.4166666666666667,False,24,24,1.0,0.2916666666666667,14.364419221999015
