page_key,split,writer_id,page_id,model,input_kind,reference,hypothesis,cer,wer,exact_match,completed_words,expected_words,coverage,missing_output_rate,elapsed_seconds
test_12_48,test,12,48,tesseract,processed,ఓబయ్య భావిస్తున్నాం వ్యాసపు అప్లయి వెదజల్లాల్సి నిరాహారదీక్షలు అనుమతించడంపైనే దీనితో ఆలోచిస్తామని జవాబులో మరికొంచెం అతనితో దేనికైనా పోల్చడంతో శాంతిభద్రతలను నిర్లక్ష్యానికి సాదియాస్ లాభపడ్డాయి మేం సంక్రమించే హృదయాలపై రిజస్ట్రేషన్లు ఆశ్రయించి పాలించే,నీ య్యా సాం స నా ం లను అ్రస్లేయా గోరాహా ర దొక్షలు అనుమేడీంి రదేంపైగో లేలరోణసామన వా మశికోయేం అథధిితో దీని్వైనా పోల ణేంశ్రో శాండీ భ బతలను ని ర్సీక్షవనో గౌదియాన లో స౦ం క యంచు దయా లడై జహొాలించే,0.6048387096774194,1.375,False,24,24,1.0,0.20833333333333334,14.050552332001644
test_12_70,test,12,70,tesseract,processed,తెలుపవలసిన పట్టు అనుబంధాల్లో చేయలేమని ఒకదాని రోజుల్లోకి జరగడంతో జరగకుండా పాల్పడి స్వస్వరూపాయ సెలవుపై తెరకెక్కిస్తోంది వంగముల్లు రీచయ్యాయి సంగీతపరంగా ఆకల్తో రాజశేఖరం కాను పడేస్తుంది చాలామంది దినోత్సవాల పగుళ్లు బిల్లింగ్స్ మధుర జు,అడు ఖంధ్గాలో హయ రమని దాగే సరగేల ద్రా హాల గస రూపార్ర గల రత గక నష ని రేంగ యహ ౦ సంగ రం౦గా ర్వ రాజవేజర ౦ మయ నుంది రౌలా యే లది దీనోత్స లాల స ఖండే మధుర,0.6710526315789473,1.32,False,25,25,1.0,0.24,14.635947756002679
test_13_12,test,13,12,tesseract,processed,కొనసాగించనున్నారు వివక్షతలవంటి ఆటోగ్రాఫ్ లగడపాటి విశ్వాసాన్నీ విషాదాలు సమాఖ్య ఆల్ఫ్రెడ్ సినిమాలోనూ పరిస్థితులవల్ల అక్కడికి జరుగుతున్నా కొలిచి ఘోరాతిఘోరమై హెడ్లీని ప్రకటిస్తున్నాడు బాల్యంలోనే దూరాన చిరంజీవుల ఉభయులూ మూసివేసిన కడియం రాణిస్తాడు,ణక భలం ర్యా నూ జరీ్‌ ు క బాం మూ,0.9,1.0,False,23,23,1.0,0.6956521739130435,13.67535528999997
test_13_13,test,13,13,tesseract,processed,సుబ్బారావుగారు సమర్థనీయం ఆలస్యమైంది అత్యవసరంగా అంటున్నారో విద్యలయాల ఆనాటినుంచి చేసుకుని-ఇరవై సభల్లో దొరికిపోయిన జీన్ ఫీవరు యావదాంధ్ర ఛార్జీలు చోటునాది వడ్డన చిన్నచిన్న మనస్సును తలను అభిమాని లీజులు రాయడం హీరోకి జగనే,లీ జరడణగా నుల ల గో ర మునల్ల నా ల్‌ లొిర ం యారో,0.8551401869158879,1.0,False,24,24,1.0,0.6666666666666666,14.087856419000673
test_13_2,test,13,2,tesseract,processed,వెళ్లారు నరకలోక అంతరము పురుషులలోని కవయిత్రి పేరుంది నిరోధించి రాష్ట్ నిబద్ధతల్ని దారిమళ్ళించడం గడ్డి ప్రైవసీకి నడవడిగలవారు చల్లేందుకు కొస్తా తలలు జోనాథన్ పెట్టాల్సి వ్యాపింపజేశారు ఎంపికపై డిటర్జెంట్లు ప్రాణమున్న భగవానుని పరుగున కీడైనది తగ్గని,సో నరో ధీం లా బోలోంనుర ర్‌ రా టన బడల బం క,0.8884297520661157,1.0,False,26,26,1.0,0.6923076923076923,15.094240211000397
test_13_23,test,13,23,tesseract,processed,వినియోగదారుల తెలియజేయక ముదురు మెంబర్లకు దేనినో తనిఖీల్లో తన్మయపరిచి కిరీటాన్ని చరిత్రకి మునికుమారుడొకడు చాలిబాన్ల నరుక్కుంటున్నారు సంతరించుకోవాలి తీసుకోవడమే భయపడ్డాడో నిట్టూర్చి మొగమైనా సరకుల అహల్య వాడుక షిండే చేశాడో వాళ్లెవరూ,ముగ సుం ఢీ క లన లా ౧ న కుపూడిడాక డు లీ ఖాన పగ ఆతౌల్హ జూడు నాళ,0.8362831858407079,1.0,False,23,23,1.0,0.6086956521739131,13.904445297001075
test_13_24,test,13,24,tesseract,processed,పనిచేస్తున్న చతుర్విధాన్నాలే నిండిన తిరుమలాచార్యుడు వృద్ధనేత చిత్తరువుని బడుగులు నకిలీలు అబ్బాయి యజమానుల కరవయ్యారట సోదరుడికి అదీ భాగస్వామ్యం ఖర్చుపెట్టి కొనే అవార్డులలో చూసినా ఇండియాస్థాయిలో తెలుసుకోవడానికి దిగజారడంతో దగ్గిరికి కాకీ,లూ బీ సోలో ్ర శ్రపుముగో రుం కేరట్‌ యర అమ ఎ్రాగగన్‌ ఘమువెడ్టూ డ్రొసే నూన కార,0.8362068965517241,1.0,False,23,23,1.0,0.5652173913043478,13.704209791001631
test_13_32,test,13,32,tesseract,processed,లోనవుతాడు తగ్గించినా ఉదర హుషారు మిలియన్లు శివానంద్ కలుపుతుంది భృంగి సంస్కారానికి ౯౮ తీసుకోవచ్చు తెలుసుకుంటాము జాడ్యానికి పెద్దన కన్యా-మీనా అణుబాంబులను అక్కారంలో పరిరక్షితా కేబుల్స్ కొద్దిమతి అధిష్ఠానవర్గాన్ని బ్రాణ రాష్టవ్య్రాప్తంగా వహించారు దుందుభి అందేలా,లూ డు ఆగం నా ళ్‌ రం ౨ రకము కొదమ ర శాసనాల రా గ లొడ్రరునేంగా ాాంశరాధదు ము,0.82421875,1.0,False,26,26,1.0,0.5769230769230769,15.489163196000845
test_13_7,test,13,7,tesseract,processed,ఓడితే తీసుకెళ్లకుండా షర్మిళ సెమినార్లను యెప్పుడో కనుకొన్నాడు స్వయంకృతాపరాధాలు కార్పణ్యాలే మాట్లాడేటప్పుడు సమావేశంలో మరవలేదు సభ్యసమాజం కుట్టించు కిలోలు మింగేస్తుంటాయి పురంజయుడు మేడమ్ చూపకపోవడం పారిశ్రామికవేత్తలను సూసైడ్ వుండవద్దా వెనకబడిన,కనుక కామ్రీలమే లో నూటా చేర మడు సారస ద రు ఢ్రం యే డ్ముకా మారకం ుండబ్‌రా,0.8143459915611815,1.0,False,22,22,1.0,0.6363636363636364,13.107269208000616
test_13_9,test,13,9,tesseract,processed,ఏతెంచుతుంది శుభారంభాన్నిచ్చాడు మడికొండవద్ద అనుమానం త్రాగని ఖాతరు డ్రైవర్లు కలగజేసుకుంటే పెన్సిలు సభ్యురాలైంది ఉసిరి లాటిన్ తయారుచేస్తాయి సుపరిపాలన నారాయణ్ మంత్రులపైన దింపిన సన్మానాలు వాదోపవాదాల ఉండి లేవా పలకరిస్తూ ప్రదర్శన,౧ లూ టన నాలాలు ల్‌ యండ్రుందై నౌ తోద పా చాల,0.8738738738738738,1.0,False,23,23,1.0,0.782608695652174,14.08847339699787
test_9_13,test,9,13,tesseract,processed,బొట్టుపైనా మూలిగే ప్రభుత్వాలు పేర్కొనాలి తరలించాల్సి చలనచిత్ర చిత్రకథలు సాక్ష్యం నిర్ధారించేవారు ఆగమ ఊహించని నిర్వహించి విపక్షమైన చేతనే ఇంజనీర్స్ నావి మనమే రాసుకుంటే భోగాలకు చెల్లింపుదారుల మూడోవారంలో కాలేదెందుకో వినిపించగా ఉత్తరఖండ్,టా మోతని ఉ ు ట్వాలు వేగ్రగా లో ౭ ర లీరి బూల్సీ వేఆనే లా ల గులు న నిర్దారీం వయా రు ఉీపాంచరీ నిర్వ యంఆ గాల నంబరు న్‌ మేన్‌ గొసు ఖం గాలు వేల్లంస్రదొరు అ మోూటడోఠార౦ర లొ డొదోదెయువొ యేనో శేరి గా డోల్మారోసిండ,0.6681034482758621,1.5833333333333333,False,24,24,1.0,0.08333333333333333,13.084336377002728
test_9_166,test,9,166,tesseract,processed,గ్లీసెన్ నిద్రలో మాంద్యం మాధ్యమాలు బెడద ఉండిపోయినాడు తొక్కిన ఏర్పడడానికి అందరికీ జయంతి పరిగణించి శాయంపేట రైళ్లమీద పట్టణాలలో చేతులే తలుపు జక్కన్న పల్లెటూరు కన్వీనియనే్స పట్టిన సమత్వభావన వర్గంలోకి గుర్తుకొస్తారు పచ్చడిని చర్మపు,ర్లస్‌న్‌ మాందం టూథ్చ మూల డేండపోొమునాయ ల్‌ ఏర్పడ డాన్‌ రుం యంద టు రల బెట్టీ పొల లా చైయల ల్‌ స్య శ్తె యూరు వోట్‌ నయే త్తు భావన టేర్గింలా గుర్తు ఠస్వారు యడ ఖు,0.6088888888888889,1.16,False,25,25,1.0,0.2,15.983819433999088
test_9_249,test,9,249,tesseract,processed,జియావుల్ మేధావులందరూ రసోచితమైన ప్రయోగించడం మరిగేంతలో నాన్నను చంపేసే నిరంకుశ విదేశాలలో క్రమానికితోడు లెఫ్ట్ బొమ్మంటే వారికన్నా చరితమును అత్యధిక శైలజా తడపందే ప్రజాగేయాల్లో చక్రానికి ప్రతిపక్ష గోగు పిచ్ వీలుంది చల్లా,డ్‌యో తల్‌ యే థోఫలంటరూ రసోమలత్మన పేయో రడ మ గౌనును చేంటు సి రంకు వదా ల్‌ గ్రమానికి లోడు లెట్ట్స్‌ బోష్కంటొ లౌరిశ్షన్నా ఇళ తయును జైల బి గడ య౦దో ఇర కౌోనీర్‌ గు వటంటి,0.6103286384976526,1.2083333333333333,False,24,24,1.0,0.20833333333333334,14.129100602999642
test_9_252,test,9,252,tesseract,processed,డైరెక్ట్ వంటిదే తప్పుతుంది క్రింద ఉత్తమాభిరుచి సమాచారం తేటలన్నీ సమైక్యాంధ్ర పెయిడ్ వెళితే నిర్ధారణ అనుసరణీయం అవకఅశాలు పారేసుకోటానికి పిజాయి చేస్తున్నారంటూ ఉద్యోగావకాశాలను రోజైనా కలిపాం మంత్రులను ప్రేమతో నడిపన్న ఉండవచ్చు స్వర్గ ప్రీ,పంటర్వవ తపఘ్వు యంది ందె ధిత్తమాఃరిరులే సమూాలూరం౦ లీ టల స్మ సమే క్వాం ధథ ఫైండ్‌ నోర్లారథ అ ను సరంతిండుం ల్రపఏక అ సౌలు జారిన పిచ రిన్తే స్మర ౦ లో డియో ావోరొఫ్యాన్న శ్ర శవపాం మేయయలను సెనుతో్‌ నదీ డెంగ వల నో,0.6753246753246753,1.44,False,25,25,1.0,0.12,15.128628477001257
test_9_393,test,9,393,tesseract,processed,పుటలను విజయరామారావు అణ్వస్త్ర పూజ్య కాళేశ్వరరావు పలకరించడం మనని వీరిద్దరిని నిలువుగా అఫ్రీదిపై సుబ్బరాయశర్మ బ్రహ్మాస్త్రం వాట్ తెరిచే తెల్లారాలి ఇండొనేసియాలో ఆదర్శంగా వాననీటిలోకి ప్రొఫెషనల్ గల వుంచుటలోను దయానందం ఎవరితోనైనా ఈలపాట,శస్రేటల ను వజయ రామారొంప య్య రొ ఖేచూరరాం్ర సల వే రొరి ర దం యన ఏరిడ్లరిన నోలుయ్రగో లయ దిథ ను రాయ ళర గౌట్‌ లేరా లెల్లారాత గుదనగు యో ల్‌ దేరృ౦గా మానని అ లా ప్రారపనల్‌ గా ఫృంరు టతోను బయో గోండద౦ ఎవరి లొగ్ణ నా గభ్ర్రలుయో ర,0.6710526315789473,1.7083333333333333,False,24,24,1.0,0.08333333333333333,14.261930592999306
test_9_53,test,9,53,tesseract,processed,సిద్ధమవ్వాల్సిన జాగ్రత్తపడాలి శబ్దరూపంలో జానపదుల స్థిరనివాసం ఇష్టానుసారంగా తెల్లవారు నువ్వెలా గుడ్డిగా దొరకదు మిశ్రా కూర్చునేందుకు బొమ్మలు వార్త మాటలో కౌలురైతుల ఉన్నానంటూ దీపం గొప్ప రజితరాణి బాల్యం గర్వకారణం మర్చిపోవచ్చు వొక్కోసారి,బీజము నగల దు థడౌల్‌ జ్లొనవము౦ వ్రీరనిబానం బల్లను సారంగా లెడ్నియోరు నుబలా గుడ్డిగా దోరవేడు మేలా మహోర్లు సౌంయుము య్య లు యలొర్బే మ కౌలురైతు అ టం గ గరా అ గోర్ల దౌర్రోస్రం మక్సీపోో మా ఫో సారి,0.6017316017316018,1.25,False,24,24,1.0,0.125,15.672013380000863
test_9_65,test,9,65,tesseract,processed,బోర్డులో చౌదరిని సాగునీటి తెమ్మంది వెంట్రిలాక్విజంలో క్షణాన్నీ కథయినా తప్పిందా జట్లతో పంపించారు ఆమోదముద్ర జవాబు నిర్ణయించాను జీవావరణ ఎగిసిపడే బృందానికి శంకర ఎమిలిజోలా తరలివచ్చి సేవలకు కొనుగోళ్లపై చేసావు చిల్లులు కాంట్రాక్టర్ కాజు వారిద్దరి,రోర్లుల్‌ విదర్‌ సాగునటే త్రెమ్మ ంటి పం టలో డు జంతా పాన క్షేగ్రుయిగో ల్‌చ్ట్స్‌ందా శుంఠ చూరు న్‌ గోర్లో ౭౮ ౧ రి హ ివడే ్బందానత్‌ ళోంపేర వెయ అబల లర లర్‌ సెవేలకు తిను గళదై ర సోంగ్రే వీల్షులు కౌంటర్‌ ద్‌,0.6569037656903766,1.3461538461538463,False,26,26,1.0,0.11538461538461539,16.562306191998687
test_9_91,test,9,91,tesseract,processed,నిర్దేశిస్తున్నాయి డాలర్లకు కాంట్రాక్టును స్లోగా మాత బాసిల్ పదివేల కనిపించక ఆదరించడం కుర్చీలోనే అనేశాడు చూపించండి ప్రతినాయకుల ప్రజాధనమే ప్రసార డాన్సుమాస్టర్ బాధించగా దైవమైన మంచాన అశోక గురువుగా అనుగుణమైన వైపున ఉండబట్టలేక వచ్చేస్తాను,నొల్డేశిన్తున యి అలర మే తంి లూర్షను షూత గాన లే వఉదడివ్నొ చేనీ వెంక లెదోరింజర డం మశ్పి తాన లన దూ జర౦డి ఎత నాయకుల బజారు నమయే చెసోర డఢౌొగ్సుయాస్రరో సైవయైనా మంచాన అభాసు గులు మగా టునుగువుటిన మైస్రని టేండబట్ట ద్వా వచ్చ్రొస్తా ను,0.5974025974025974,1.4,False,25,25,1.0,0.08,17.39630969499831
val_10_108,val,10,108,tesseract,processed,మెప్పించగలరు రక్తపాతాలు ప్రశ్నిస్తున్నారు తమిళ తాననుకున్న విడిపోయింది బ్రీడర్ వ్యతిరేకతల సభ్యుల విరిశరముల వాడకూడదు ప్రకటించకపోవడం ఇళ్లల్లో పేర్కొంటున్నారు ఈకాల్పుల విభావరిలో బాగుండేదికదా ఇంటరెస్ట్ తటపటాయిస్తాడు నింపబడుతాయి పడుతోంది వేడుకలను,మెడం గలరు రాం నయతి ే ోణ ి చరద ౧ యూ య ళా రక గుంతు రా రుయలాయిస్తాయు వెరు,0.7958333333333333,1.0,False,22,22,1.0,0.45454545454545453,13.57942727599766
val_10_179,val,10,179,tesseract,processed,మంత్రగెత్త పాశ్చాత్యులు చూడనే సంఘాల సంక్షేమం జనించిన బయటికొచ్చింది ఉందన్న కష్టమైనదే వినమ్రంగా ఏదైనా గణాంకాల తుఫానుల ఆరోగ్య స్థానాలను బాధపడినా కోనాం చెత్తంతా ఒకరు నియమాకం లోయ తేల్చేయగల దయతో పరిమాణంకంటే డైట్ పట్టింది,ఇంతగ యూన రష్టమైంద గా ఎడణెనా ల్‌లొంకాం తుసౌ్‌ల ఆరం ఒభభయతేనొ ర్‌ం రెతంలతౌ ల్‌ రో ౧౦ుగల చరం శాందదలీ,0.7850467289719626,1.0,False,26,26,1.0,0.46153846153846156,14.665486270001566
val_10_350,val,10,350,tesseract,processed,పుట్టుకొచ్చిన భావనలు కొందరికి ఆహారంలో సదుపాయాలున్నాయి పొందగోరే బయటకొచ్చి చేయడాన్ని స్పష్టం వేషంలో భాజపేయులకైనా రంగాల్లో శతకంలో సాయంతోనే దర్భంగా విజిటింగ్ సంకుచిత కారటం అనతికాలంలోనే ఉల్కలు ఏబ్రాసితనాన్ని పడి కాజేయడానికి కాపలా,సటుకొబుం రంల పహొాదగోరి యర శరం వేషంలో ఖణుదంయులదానా రంగాల శతకంలో గులా గా రొరయం ఆగతీరాంంలోను డేలు రా్‌్‌ుతడాణో లూ,0.6741071428571429,0.9166666666666666,False,24,24,1.0,0.3333333333333333,13.842866790998414
val_10_386,val,10,386,tesseract,processed,రాహిత్యానికి అసమర్ధుడు నయాగరా ధ్రువతారగా భక్తులను ఊబకాయంవున్న వరకే పజిల్ మందులకు కానుకలు నచ్చి అన్సారీలకు చిన్నతనంలో సమావేశానికి ఆద్యురాలు లాంటివారు మతిపోయింది తారసపడుతుంటారు మిత్రపక్షాలైన పెట్టదు చాల స్తుతియిస్తూ చిత్తశుద్ధికి నెల,రహా త్తం అఆగయర్నంతు గనేయాజదరా థుంచేతారగా రులు బుకొయుం టు మరల యుత ౧ుంయులతు రర గల అగ్ట్రేర్‌ుత్రు ౭లీ్న తనంలో గమ్య ఆతయూరాలు టంటవాడు త్‌పోయింటి వౌరనవథడంతుంటూతు య తక చుకియ ూ ౧౦ ౧ తే మదిం యౌ,0.6320346320346321,1.25,False,24,24,1.0,0.0,14.038763659000324
val_10_469,val,10,469,tesseract,processed,పూర్తిచేయనున్నట్లు అనుసరిస్తారే ప్రతాపరెడ్డి వెచ్చగా మాకాప్రస్తావనే ముగ్గులేసి సినిమాలు గెలిచిందంటే పొందని చేతలు ఇతివ్యజానతో ఇచ్చినట్టని పంతొమ్మిదివేల మ్యూజియం స్వాగతం పెన్నుతో శ్రమిస్తున్నాడు జట్టును ఫోర్ల ఐవైఆర్ విజయాలను ఎక్కువైతే ఆవకాశం టూ,యూరీ యుగ త అయుగరనోాడు రెణ్తగా యాయ శయగుతన గ్‌ా ంెంరలు యంతంై వేలూ నరం రగు చయలు గతిం,0.8016528925619835,1.0,False,24,24,1.0,0.5416666666666666,14.516063350999502
val_10_480,val,10,480,tesseract,processed,జంధ్యాల తేలనుంది జెంటిల్మన్ ఉపాధ్యాయులకు నాలో సాధ్యమేనని చేసుకోవచ్చు పాంచ అప్రయత్నంగా వేస్తుంటాను గుర్తుకుతెస్తాయి విమర్శించారట పాపులర్ సమకాలంలో ఎవ్వరిలోను శిఖలు చేపట్టగల మకరం వృషభం వివాహ్రపయత్నం సమ్మేళనంతో ఎవరో తీసుకువెళ్ళి పూజలు,డ్రేంయంది డఉుపొణ్యాయంలకల సోథ్గంచుగం లేగ రక దుం ఆ రుయుల్నంగా గురురుంలేనాం ౮ శం గ శో్క్తిం్ర చేస్తాగా గమ భరత లు,0.7608695652173914,1.0,False,24,24,1.0,0.4583333333333333,14.427573820998077
val_10_53,val,10,53,tesseract,processed,కుటుంబంనుంచి ఉంచుకుని యునిటెక్ జోడీగా డెఫిసియన్సీ గ్రామీణ కుతంత్రాలు పటిష్ఠ పూరికి సౌకర్యమే ఒక్కొక్కర్నే ప్రతిభావంతుడయిన వింటారేమో భాగ్యరేఖ పాటుపడాలని గులకరాయి నక్కపై చెయ్యాలి ౯౭ హామీపత్రంలా అష్టమ అమ్ముకొచ్చేది వారిపై రంగులకు చవి,డగు గారా కారే దంల ంరే లా గులా స రం ౯ మంపైరొలుువ లా రంగులు,0.8122270742358079,1.0,False,25,25,1.0,0.48,14.8167460629993
val_10_89,val,10,89,tesseract,processed,నిస్తారు పెద్దలమాట బలోపేతం చూడగలగలడం అపూర్వమని కన్పిస్తోంది మరపిస్తున్నారు మానస్ రెండువందల రాజరికపు నృత్య చెప్తుంది పాడతాయి వింటర్ మహనీయుడి మద్య రెబ్బలు గగన తెలుగుచిత్రసీమ చెప్పరు తనవంతు వ్యూహాన్ని వున్నట్టుగా,అత్తల దు దు రా౭రరడన ౧ వయం ్‌గ మగు త గాం గా,0.8516746411483254,1.0,False,23,23,1.0,0.6521739130434783,13.630694692998077
val_4_149,val,4,149,tesseract,processed,బాపతు వెనుకభాగాన్ని ముక్తాయింపుగా సన్నిధిలో ఆశించరు మేఘానికి కలిగిస్తుంటాయి పెరిగాయ కమలాపండు హస్తాల్లో ఎన్ వుండేవాడు ఊగిపోతూ ఇతిహాసాల నిర్మిస్తే టీపాయ్ మనవడి అనుయాయులు సౌశీల్యము సంస్కృతీ కప్పి లంబగిరి కనపడే వెబ్,ూదుతు ఆను టూగాణ్చి కుకై రుం పగా సన్నుథో ఆశింఒరరు రం ఆసీనం టో యం అంత గాందు ఓమఆాఫపండఠు కానా ఎన వుంటవారు ఊవి పాయా నోతక్‌నాం నిత్బి ప వ్రీిపాయ మనరడరు చనంంరాం తుంలు పకల తుం బుర త లంబిగిది నే,0.6161137440758294,1.375,False,24,24,1.0,0.08333333333333333,13.613079963998644
val_4_155,val,4,155,tesseract,processed,అనుగ్రహించింది ఉడుక్కుంటున్నట్టు నామాలతో స్మరణ వెంకట్రావ్ పెద్దగాని దానజల ఆమోదించింది పలుచటి పదాదికారులంతా క్షిపణి విశేషణాలతో స్థలాలు గోనె పారేస్తే ఆటలను ఉత్తేజాన్ని ట్విన్ పడ్డట్టు కనిఫిస్తుంది విద్యకే హిందుత్వాన్ని మొహంలో రోజులలోనే,ఆఅ ముడ తాం ౬ుంఠా యెలూకురింటున్న బ్బ నా మాలతి గా అర పంక టావ్‌ దా చాన జల ఆకారం అం౦లఅ వుం ఓకోనీశాదులం తా ట్‌ ఎక్షిష లాల తో సలాం డన హెంనీ రేఉటీలన్ప ఉత్తీ జొన్న ట్‌ వక్రటు ఓనిఫినుం ట ౨దశ్ష కింటుత్వోన్ని ొకాంలా తోజంలొనే,0.5836909871244635,1.5833333333333333,False,24,24,1.0,0.0,13.844569040998067
val_4_189,val,4,189,tesseract,processed,పంపించవలసిన పట్టులేకపోవడమే సాగించి త్రయోదశి ఆకాశమే ఆర్యా మందిరమే దోపిడీలు మినరలో బ్రిడ్జి జట్టు పారవశ్యంతో సుఖంగా ప్రాతిపదికగా సమావేశమైనప్పటికీ మానవజాతికి మగవాళ్లను న్యాయంగా మొఘల్ షోరూమ్స్ బయ్యారపు,యమం కులనన ట్టు తొక ఏప్ర సనౌగింి ఆఉయోకి ఆ చాక క్‌ ఆర్యా ముంందిరత వు జొపి డీలు బున రలో తిర టత్య్బు బోరవజ్హం్వం మంగా ప్రాతి టదికగో సమా వహేక్చైనబ్ప ఆక ౨రానవ టౌతి కి ముగ వాళ్లను నో ంరుంగా వొుంమఘత్‌ షోతూమ్స్స్‌ లుయ్సారల,0.5431472081218274,1.6666666666666667,False,21,21,1.0,0.0,12.028384633000314
val_4_206,val,4,206,tesseract,processed,నీరాజనాలు రాజకీయానికి పంచంలో తీరాలకు చేపట్టారు ఆఫీసుకే సెట్లలో టాపిక్ జలపాతాలైనాయి హృదయమందు చక్కగ గూఢచార కుసుమ ఇంజనీర్ చెప్పాల్సిన సావధానంగా వ్యవస్థలను అలాటి కిరాతక రోగ కుమ్ములాటలు సంపత్తి ఇంట్లోనూ ఉద్యమం వహించాలి,నీరాతనాయి రాజు దీంరూనా పీ ఊుం ఒం లా తీరాల కు చోపట్టారు ఆఫీసుకి స్‌ టాప్‌ పెలపౌతాతైనాయము ఫే దుందు ముండదు గొ సహా ఇంలు నీర్‌ ప తన నావ సోనంగో ృవ స్తృలను అఅఆతా౭ ెిరా౩శ క తౌ కుక్ము ఆటల సంపత్తి ఇం టన ఉర్భ్ఫుమం వాంచ,0.5211267605633803,1.48,False,25,25,1.0,0.04,13.694568514997627
val_4_219,val,4,219,tesseract,processed,కెరటం వాటికి ప్రతిబింబంగా నిరూపించారు గ్రహానికి పరమపవిత్ర విడుదలైన రెండోదాన్ని తెలుసుకొమ్ము అన్నీఇన్నీకావు ఉండానికి వేసవిలోనే సార్వభౌమత్వాన్ని వర్ణించుకుంటూ కనుగొనేందుకు రామచంద్రయ్య వ్యాస ప్రార్థించారు కెమిస్ట్రీ పాల్గొనున్న నాటకాలను భౌగోళికంగా,చేరేడంరతె వౌయక్తి కుతి మిం రుంగా గసుోరూమవురి బశూడదు గ తరం కి వర చురువి త ఎయు అరం రెంటి నా గ తెలటను కవ అశ్చీ ఖిన్బీకావ ముండేనొకీ వేసఎ లోనే సౌ భో మత వర్షించు ంయో కనున నేం దుఠు రా కుం యం రుయు వ్యాస డొలధించూారు ౩ బ స్పీ వాలొనున్న చాట కాలను బౌనోలికంగా,0.5737704918032787,2.0454545454545454,False,22,22,1.0,0.0,12.467738012001064
val_4_233,val,4,233,tesseract,processed,సాగడంలేదు ఆశ్చర్యంనుంచి హెచ్చరిస్తున్నాడు రాజభూషణం టుంది అన్నింటికన్నా వాసుదేవః సంబంధాల్ని సస్యసంరక్షణ హిట్స్ ఆహ్వానించడం ఉంచాలనే లిమిటెడ్ పిళ్లయి అనుకూల అధికారులు ఆమెవో ఆమెకేసి అభిప్రాయపడినట్లు రూంలలోకి కాలర్ వెళ్లగానే,సాగరుం తోము ఆశ్చృర ముం హపొాల్సురిను నారు అటూ తక టు దు అగ్ని ౦ తలకన్నా ౨ానుషపీవ గుంటింథ్యార్థి సస్న నంద కం చాక్‌ అవనాగ నరిరరుం ఉంచాలనే టామ్‌ ళ్లయిు ఆఅణశుం కూల అఅుకారులు ఆపద ఆజుకిద ఆ౭ పొయువమే నట్లా రం లం క్ర కోర్‌ వెళ్ల గానా,0.5753424657534246,1.6818181818181819,False,22,22,1.0,0.0,12.607751414998347
val_4_238,val,4,238,tesseract,processed,ప్రచురించిన కోరుకునే పరిమితమవుతున్నారు శోభని తేదీనుండి పేదలకా అట్లా కేరళ మితవాథ సంపూర్ణంగా చూపించారు విస్తృతపరచడం అవతలి జాతా గాజాకు దూరమవుతుందనేదీ ౬౪ ప్రోస్టేట్ తపోయోగాల విజేతలే వెళ్ళిపోతుంది చెప్పుటకు దశాబ్దిలోనే శ్రీనాధ,అుయులింబిన చోటమటనే యరిమెతే మీవుతు న్నారు శోభి తేథీ నుండు మేడఉలకా అట్లా మత వాడ సంపూ రంగా ఇనూతుంలూ ర ఎతుత మరలరుం అఖ ౨తలం తా గాబ్రౌాటడు ఉర బంవ్చృ తంంద నోడు ౭ లో తవ యో గాం ఎ౨కుతతే బెళ్ళి పోతుంది చెప్పట కృ గుశౌరిర్లి ఆ ఆనాడఢ,0.5429864253393665,1.5833333333333333,False,24,24,1.0,0.041666666666666664,13.723772281000493
val_4_69,val,4,69,tesseract,processed,పొరలున్నాయని ఎంప్లాయాస్ తగ్గుతారు కారణమని తేజోవిశేషాలు రసాయనిక వుండే పడేందుకు వాచకం టాల్కం జన్మదినం లక్కరాజు అరణ్యం ఐఐటీ వాటినన్నిటినీ చేతిలోని తపన చేసితివయా హరీష్ రచయిత్రికీ భాగం ఔర కూడళ్ల రచయిత్రికీ స్పాంచ్ వసూళ్లు ఇస్తుంది అటామిక్,సోరలన్దొ యథ ఏఎంఫ్లోయాన్‌ ఆ గ్గీటారు తెర కుయన శభ రగు వ్ర హ్‌ందుక యొ టల జన్మ ఓదం లకర రర బా హాటోనగ్నో టన దళ తమన చనిలవయా హార్‌ రయి రర నం ంరణలొ క్ల అుటీమున,0.648068669527897,1.0714285714285714,False,28,28,1.0,0.14285714285714285,15.52253534099873
